label,sentence
fairly angry,Yo there's a kid on my snap chat from LA &amp; they get high off helium gas lmao.... I am like why the fuck lol
fairly angry,.@RepDelBene: 'Today's proceedings and the entire process is an insult to our constituents.'
fairly angry,@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol #angry
fairly angry,@kingcharles9th i Lowkey forgot you had twitter and if you don't follow me back im gonna be #offended
fairly angry,... flat party and I instantly get bollocked about it. 
fairly angry,@everycolorbot more like every color looks the same #triggered #colorblind #offended
fairly angry,.@DIVAmagazine than straight people. Even the arse straight guys who think that means a threesome is fine.  
fairly angry,|@DouthatNYT @jbouie @DamonLinker Yes, it is bad to point out racism lest it provoke the racists.  Some racists do indeed not like it.|
fairly angry,@Deadspin @jrzy_boy This is about him being left off because they wanted to play a heavier game. We needed his offense tho. Amongst others.
fairly angry,@Idubbbz @LeafyIsHere  I am offended
fairly angry,|@aroseblush Hello !\nThe bigger the bully, the more crocodile tears. Bullies always act like offended victims.|
fairly angry,@IrishTimesPol @IrishTimes Irish citizens boiling drinking water in 2016 leaves one foot firmly in the bog!
fairly angry,Candice's pout is gonna take someone eye out mate! #GBBO
fairly angry,I've always had a weird grudge against stingrays ever since one killed Steve Irwin.
fairly angry,@jwolfie_ why you gotta use the dark skin emoji #offended
fairly angry,I'm not saying he might be like big foot but it might be like natural biological father says blood boiling if he cross
fairly angry,|I really really resent having to go to bed at a sensible hour, you guys. I WANT TO TALK TO MY PEOPLE.|
fairly angry,|@NM_NickNocturne Incentivise people to roam the Internet being morally offended, as if they didn't do it enough already.|
fairly angry,not to be That Personâ„¢ but i get bitter seeing some ravi stans
fairly angry,|@Darren_Hammer amen, nothing personal mate, just tired of all of the complaining from our fans, it's Been a relentless tirade of misery|
fairly angry,Michelle is one of the worst players in bb history #bb18 #bbfinale 
fairly angry,Dear Indians..It is hard to swallow this but for once try to swallow this bitter pill...that is.. Pakistan is number one in Test cricket!!!
fairly angry,|A little nose irritation and a little more chills on my body. I'm so not into flu, into flu, into flu #FallSongs|
fairly angry,|I am #real #sjw, I will not let #america down\nI have found us, now go and get us\nI let it out and I let it in\nI #rage I #lol\n@SergioSarzedo|
fairly angry,Connivers blind to existential fury
fairly angry,guys irritate me
fairly angry,#firsttweetever sippin #hotchocolate wondering #why I finally gave in &lt;3 haha #hellloooootwitter - ...its because #facebookisforfamily #rage
fairly angry,@eNCA what they should be doing is directing their anger to the thieves in government...#corruption #FeesMustFall
fairly angry,Need a new outlet for #rage
fairly angry,@swagalini ive been through the denial and anger i am in pure acceptance
fairly angry,|@SapientSoldier timid but determined version of the rabid beasts beyond the land. Growling beneath my restrained breath, I //rip// myself --|
fairly angry,I'm not used to pretty girls that use curse words to express their anger. I just feel like I'm a little bit surprised and turned off as well
fairly angry,@TzumiXIV huff puff
fairly angry,Hell hath not fury like a hamstring cramp. #ouch
fairly angry,|Actually be arsed with my sister sometimes, she controls the TV 90% of the time and when I watch one thing she gets in a huff ðŸ™„|
fairly angry,@fireemblemlord it's the first expac since wrath that feels like a proper 'evolution' of the game for me
fairly angry,@Thebeast_ufc what happened to the suicide tweet it was a joke obviously how could that offend anyone?ðŸ¤”
fairly angry,@paulkrugman relentless echo chamber - negative comments with lots of reverb. Typical bully behavior.
fairly angry,when you find out the initiative isn't even a thing ðŸ˜§ #revenge
fairly angry,@djddueces jojo at 12:30 and not midnight lets rage WRYYYYYY
fairly angry,|I'll happily be rude to people who personally insult me unprovoked, they deserve it ðŸ‘ Just as good people deserve respect|
fairly angry,That AK47 leave your spine with a frown
fairly angry,come on let's make em hate ðŸ˜˜make em pout they face ðŸ‘¿ðŸ˜©.
fairly angry,Recommended reading: Prisoners of Hate by Aaron Beck #anger
fairly angry,@Alanafergusson snap meee
fairly angry,@KimLy resent
fairly angry,Forever angry that gh ruined Molly and morgan's bond/friendship 
fairly angry,#disgracefulesin I resent all men in some way; for some or no reason at all. #esinscountdown
fairly angry,@TillTheEndMMVI I accidetly dumped boiling water my myself ðŸ˜«
fairly angry,|@ggreenwald Smh, remove ideologically bankrupt and opportunistic establishment now. They're burning all bridges and social contracts. |
fairly angry,As usual disappointing #offense by @HoustonTexans ...#Texans
fairly angry,|@mdivincenzo9 he's stupid, I hate him lol |
fairly angry,@PuseLepuru it's the irritation of not having found the corpse
fairly angry,never #make a decision when you are .. #angry &gt;_&lt; .... and never make a #promis when you are #happy :) :*
fairly angry,@girlsreallyrule Both Trump + King are relentless self-promoters who don't give a rip about anyone else. A perfect match for both Donalds.
fairly angry,@coltonflurry @StrangeFacesLA I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO #bitter
fairly angry,whenever I put 'I wanna be adored' on my brother alwayss sings 'I wanna be a dog' instead just to irritate me
fairly angry,@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. #umbrage
fairly angry,I don't get what point is made when reporting on Charlotte looting @CNNAshleigh. Why not explore what looting businesses symbolizes #outrage
fairly angry,@ArcadianLuthier -- taking out his feelings on Kei unfairly. His lips form a frown as he tries to walk away.
fairly angry,@laura221b I've left it for my dad to deal with ðŸ˜‚ My work is done as soon as it's felt the wrath of my slipper ðŸ˜·
fairly angry,|Leave it on there, rule,nimber 1 of carpet cleaning!!!  #worsethananatomicbomb #accidentlyspillbeeronthecarpet|
fairly angry,@m_warner21 Yikes. The wrath of Maddie...
fairly angry,@Nigerianscamsss @TrillSmith you think I came back to twitter and not ruffle a few bushes? Tuh.
fairly angry,.@LEAFYSZERKER @markiplier is that an insult? Sounds like a job well done. it's red so it's done the job it was suppose to do #justsaying
fairly angry,#Hudcomedy #AdamRowe  #insult Slutfaceshlongnugget
fairly angry,I need some to help with my anger
fairly angry,|@CBSBigBrother never bring back Meech and Bridgette. Crying because someone looks at you? Ugh, and Bridgette. #bitter|
fairly angry,Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/  #annoyed
fairly angry,Now it's time to remove CB from the team somehow. Screw it. Rip the Band-Aid off. It'll sting for a bit but everyone will get over it.
fairly angry,Candice's pout gets more preposterous by the week. This week it's gone a bit Jack Nicholson's Joker. #GBBO
fairly angry,@keithboykin unfortunately it won't end there... followers of whichever candidate isn't elected will throw tantrums. No winning this elec
fairly angry,@cc_yandian @HillaryClinton her team must draw from a hat for daily personality #drugged  #yeller #quiet #screamer #ðŸ˜‚ðŸ˜‚
fairly angry,Candice's standing pout face aggravates me every week
fairly angry,Think I really broke young bull hurt ðŸ˜‚ðŸ˜‚ðŸ˜­ðŸ˜­ u can tell by how bitter and mad he is ðŸ˜ŠðŸ˜ŠðŸ˜©ðŸ˜©
fairly angry,@OstinOng YUUUHH ðŸ™„ðŸ˜­ plus clin ep and prevmed ugghhh hahaha #bitter
fairly angry,|@HebertofNH any time a man who got paid to throw temper tantrums speaks up, you gotta listen.|
fairly angry,|As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just #angry|
fairly angry,don't provoke me after letting me down !
fairly angry,could never be a angry drunk lol yall weirdos just enjoy your time
fairly angry,|Yet we still have deaths, road rage, &amp; violations on the road, despite a widely accepted concept of 'personal accountability' while driving|
fairly angry,|@SiobhanSynnot  Oh, good God. Quentin Letts is doing one of his 'comedy' turns. #angry @bbcthisweek @afneil #BBCTW|
fairly angry,@Trump_Videos she looks completely #rabid @realDonaldTrump
fairly angry,Inner conflict happens when we are at odds with ourselves. Honor your values and priorities.  #innerconflict #conflict #values
fairly angry,|#EpiPen: when public outrage occurs, expand #PAP Patient Assistance Progrm, coupons,rebates .@GOPoversight @OversightDems on #Mylan #Epipen|
fairly angry,Imagine the twitter fume if Corbyn loses the election and then Smith leads Labour to a worse result than suggested under Corbyn.. Imagine??
fairly angry,|@BosNaud so scared to ruffle feathers, he resorted to writing in cryptic code. #UncleCamsCabin|
fairly angry,|Didn't think Cadres not Getting SRC deployment would make some Cadres so bitter, Ku tough Macom.|
fairly angry,I miss doing nothing someone I care about and attacking their face with kisses. #foreveralone #bitter ðŸ˜©
fairly angry,That grudge you're holding keeps making an appearance because #God wants you to deal with it.
fairly angry,@arppaul @chetanlfc @mannkakhiladi @dey_spandan @umeroffcial  Comparing Akshay Sir with this zandu balm is an insult to Akshay Sir.
fairly angry,ðŸ”¥Anger is the acid that can do more harm to the vessel in which it is stored than to anything on which it is poured.ðŸ”¥ #anger \n\n~Mark Twain
fairly angry,|If I spend more than Â£10 in shimmy on Â£1 drinks I'll be raging, but we all know it's gonna happen|
fairly angry,I have a rage rage ep 2 coming out soon I'll keep you posted on it #YouTube #youtubegaming #rage
fairly angry,|@iamsrk what's up w the gender bias? #indignant This fancypants saddler's daughter will opt for the leather jacket, thank you very much.|
fairly angry,When your sister is 19 and throws legitimate temper tantrums just to get attention..
fairly angry,@luxbet Did you even give out any pizzas ? Serious fail #hungry  #hangry
fairly angry,This provocation sets off a curiosity. An entity is feeding fuel to the fire. speaking quatrains. Hmmm America needs to be vigilant now
fairly angry,@PatVPeters @FreeBeacon Quite the response of retaliation from Weiner in getting revenge on Huma &amp; Hillary 'clam digging'.\n#AllScumbags
fairly angry,I guess #bradangelina &gt; #anger &gt; #blacklivesmatter
fairly angry,Now that I have my ex's number now its time to prank him. #revenge #prank #whatprankIshoulddo seriously what prank I should I do
fairly angry,|Do not despise the Lord â€™s #discipline, do not #resent his rebuke, because the #Lord disciplines those he loves... #Proverbs 3:11-12|
fairly angry,Guy across from me in a really ugly suit cannot stop expressing his displeasure
fairly angry,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #anger #sadness
fairly angry,I think I must scare my coworkers when I'm eating like a rabid animal on my breaks #srry
fairly angry,@JuliaHB1 Bloody right #fume
fairly angry,@RoyEnglish roy as fiery
fairly angry,Why a puerto Rican with Taino hair and a black nose gotta ruffle your targeted feathers?
fairly angry,@JasonMillerinDC @realDonaldTrump Prudence suggests that a 8+% bump over 2-3 weeks should be viewed with SKEPTICISM. Media/HRC axis 
fairly angry,Listening to Joey really helps me and my anger.
fairly angry,@kerrybowen_ you have anger issues!
fairly angry,i can't believe they're all messing up my favourite of all bakes i feel personally offended
fairly angry,I think they may be #offended
fairly angry,@ashleighjessica @zacflint1 I'd give that pout the firm D
fairly angry,I am using twitter as a coping mechanism for raging out at this kid oops?
fairly angry,@AgentTinsley I believe that's what you call the fury of the righteous.
fairly angry,Ok but I just got called a 'White Devil' on the train and I didnt know whether to laugh or be offended
fairly angry,#india will take #revenge  by making 3 new movies like #phantom and they will be like #ghus_k_maren_ge this is how indian army take revenge
fairly angry,@cxmbeferre so you WOULDNT date me????? #offended
fairly angry,Drop Snapchat names #bored #snap #swap #pics
fairly angry,Damn our offense is a mix bag of unpredictable lethal weapons I'm worried for Defense Coordinators ðŸ˜ #Chargers #Boltup #Recharged
fairly angry,the bee sting still suck i feel sick
fairly angry,I just love it when people make plans for me without actually including me in this process 
fairly angry,|@healeyraine I'm offended, I actually am|
fairly angry,pressure does burst pipes ðŸ˜­
fairly angry,|@voguemagazine, did you not learn from @FreePeople 's viral insult to ballet? Stop trying to wrongfully stick models into pointe shoes ðŸ™„|
fairly angry,@realDonaldTrump: No sense in taking out your wrath on innocent people because you think police shot an innocent man. #MakeAmericaSafeAgain
fairly angry,@GriffinBowie23 @AliMcClimond sorry to #offend u griffin!!
fairly angry,@JohnKerry can be as indignant as he wants but the world knows Obama will do nothing and Putin will just do what he wants #Aleppo #Syria
fairly angry,|@sarah_urbina why do you even beef Sara you let the anger get the best of you, you and Sagin been friends for how long?|
fairly angry,|@lydss_xx @tharealversace @fatbellybella fuckin luv incense, this is me as fuck ðŸ˜‚|
fairly angry,I screened my own snap what kind of narcissistic ass would smh
fairly angry,I don't even #feel #anger anymore can't explain it .. #Tulsa #Charlotte #Trayvon #SandraBland #Philando #Ferguson #BatonRouge #MichaelBrown
fairly angry,@Freepenalties @TMortimerFtbl Doll is a vile creature on the touchline. Every game he has tantrums &amp; shouts at the ref. Would love to see
fairly angry,@jwolfie_ why you gotta use the dark skin emoji 
fairly angry,jamming out to fury in math class wanting to die hbu
fairly angry,|So I wished my sis 12 midnight but received no reply from her. My 2nd sis JUST wished her, got a reply. You know who's the fav #offended|
fairly angry,@evanareteos :)) im now writing abt the changing face of sex industry in tr :))) now men will talk to me then! #revenge
fairly angry,can't believe Achilles killed me! 
fairly angry,|@a_mxe7 hah don't speak to me or my cousin like that, mind a had the displeasure of seeing u bare faced on eh train, no a pretty sight mate|
fairly angry,Indignation: [whispers to date during that terrific Lerman/Letts centerpiece scene] That's his overwhelming sense of indignation.
fairly angry,|@CBSBigBrother never bring back Meech and Bridgette. Crying because someone looks at you? Ugh, and Bridgette. |
fairly angry,@trendykittykat Some people would rather hang on to their indignant anger. *weary sigh*
fairly angry,@VerizonSupport thanks for saying My wife and I were getting our iphones today and then losing both of them with no ETA #thanks 
fairly angry,Thatmoment you're watching #worstcelebritycooks and your bubble is burst by finding out KyleXY is gay and marriedðŸ˜­ #nochance #KindaDontMindðŸ˜‰
fairly angry,Women don't like girls because we resent them for looking so great/we wish we still looked like that  #washed
fairly angry,Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/ #angry #annoyed
fairly angry,|@IndigoHawthorne Then u understand that rage is often not pretty, or controlled or rational - it is often visceral-not always logical.|
fairly angry,|My leg feels like it's gonna burst, yet I'm still expected to go into work:):)|
fairly angry,|The best revenge is to move on, get over it, and continue to succeed. Never give someone the satisfaction of watching you suffer.|
fairly angry,Get to work and there's a fire drill. #fire  #outthere #inthedark
fairly angry,@LaraTheIrish &lt; feel everything. She would remember everything. Evanora hoped this would serve to fuel the creatures anger and run rabid &gt;
fairly angry,@Kim_is__bored exactly what I have been saying on fb.. #bitter
fairly angry,Get to work and there's a fire drill. #fire #burning #outthere #inthedark
fairly angry,@simon_penn_r @AntisocialJW2 has turned into a rather fiery GG radical)
fairly angry,|significantly, with a #bitter smile, 'let me|
fairly angry,@MetPoliceFC is it true none of your players are cops? Do they drink chilled bitter? Are your players Walter Mitty types? @KeviboyAllen
fairly angry,Brendan Rodgers looks fuming ðŸ˜­
fairly angry,|@ChronAVT ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an |
fairly angry,My baskets are better when I'm in a bad mood someone irritate me before practice please
fairly angry,Be chill af if you want to offend someone.
fairly angry,@DRUDGE_REPORT @FoxNews good thing the FBI didn't offend them!
fairly angry,you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm #offended
fairly angry,@danrafaelespn no Tyson fury beat the man who been at top for years Danny Garcia should be above Bradley pacquaio frampton
fairly angry,|So I wished my sis 12 midnight but received no reply from her. My 2nd sis JUST wished her, got a reply. You know who's the fav |
fairly angry,|@m_t_f_72 I'm not surprised, I would be fuming! ðŸ˜¤|
fairly angry,oh these old things on my face? nah they're not tears from school related anger and frustration nope never
fairly angry,British humour should offend and challenge mainstream views. Hat off to Clarkeson. The ultra left should go and kneel before Allah!!
fairly angry,I need all your attention! If I don't I'll pout..
fairly angry,@AudreyKare i'm like half expecting some rabid troll to come into my mentions accusing me of being a csa apologist or something lmao
fairly angry,|Because it was a perfect illusion, but at least now I know what it was.  #ladygaga #iscalming#mysoul|
fairly angry,Puzzle investing opening portland feodal population is correlative straight a snorting infuriate: XLzjYhG
fairly angry,|@len_snart gives a frustrated growl, before stepping closer and putting his gun through the barrier. No alarms and nothing happened. He-|
fairly angry,@AaronGoodwin seriously dude buy some bubble tape for your phones. #snap broke another phone
fairly angry,When you forget to mention you were bought dreamboys tickets ðŸ™„ðŸ˜‚ #raging
fairly angry,Now that @Jasmine_Wrn has snapchat back it's a constant battle to see who can get the ugliest snap of one another ðŸ˜‚ðŸ™ƒ #snap survival
fairly angry,Nick said he's territorial and he'll growl if someone gets too close to me #hesananimal
fairly angry,|I don't mean to offend anyone, but 93.7 literally blames everything on white people. In some cases it's true, but a lot of times, it's not|
fairly angry,He totally knew about it'. Trump finally gets revenge for his son-in-law's prosecution/imprisonment and throws Christie under the bus.
fairly angry,Inner conflict happens when we are at odds with ourselves. Honor your values and priorities. #anger #innerconflict #conflict #values
fairly angry,Are belittling kitty straight a service? provoke lift aboard!: Wycelv
fairly angry,@EAMaddenNFL @EASPORTS I played a game where John Elway was sacked 3x and fumbled all 3x. Is this the same John elway I know of??? #madden
fairly angry,And she got all angry telling me 'but what would be doing a 40 year old guy looking for a girl like you' and I felt 
fairly angry,@BearGrylls for your next series will u do a celebrity firefighting show and just chuck them all in a burning building and do the voiceover?
fairly angry,Like I can't do 12 hours worth of standing or calorie burning in 3 hours ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ #1stworldprobs4vs
fairly angry,Before revenge you feel good after revenge you feel worse ðŸ’¯ @HillaryClinton
fairly angry,I wonder what would happen if I were to tell some people the truth #savage #uhoh 
fairly angry,Take public opinion on revenge with Pakistan if govt is unable to decide. @aajtak @TimesNow @narendramodi
fairly angry,@cxmbeferre so you WOULDNT date me????? 
fairly angry,the teams that face Barca and Bayern after a defeat are the ones who face the wrath
fairly angry,I just don't understand why everyone is so #angry we all just want to live and thrive don't we?
fairly angry,|@kitanoye Hell is hot and boiling, isi ewu|
fairly angry,#welfarereform should not be a 'model' for #snap.
fairly angry,@HillaryClinton Yeah U gotta make them HEEL. I know U need their votes so U have to wait. But when U LOSE-they're really in for your wrath !
fairly angry,Well @AprilDRyan Trump's rabid base needs 2 hear this &amp; U can always find an overseer like King to say it.\n@JoyAnnReid @SMShow @frangeladuo
fairly angry,Skipping meals is the national way of showing #disappointment and #anger. #wiz
fairly angry,streets of rage 2 was hard to find for a while and then Itunes stepped in and the guys doing the vinyl \nmade it so simple
fairly angry,@paulbushnell25 @EE bad news if ordered online it hasn't gone through same happened to me had to re order on the phone 
fairly angry,|@UltimateBoxer My heart because you left me for so long again\n\n*slight pout but it turned to a smile*\n\nheheh just kidding, no I'm fine-|
fairly angry,why are people so angry toward veggie burgers at in n out wtf
fairly angry,|I mean I'm not done watching the pilot, but it's nice to see a group of actors perform without story lines dripping relentless nihilism.|
fairly angry,Checked-in for my flight to Toronto. Took seat 3D just to infuriate @perpetualgeek.
fairly angry,Egyptian officials expressed frustration and outrage over the Obama/Hillary administrationâ€™s support of the Muslim Brotherhood
fairly angry,@PrincessCasGirl @DaddyEllis__ tiff you better hurry cause ðŸ‘€
fairly angry,|@fleetstreetfox It's buzzing pathetically for sympathy if you let it out it will twirl it's moustache, chuckle and sting you #Psychowasp|
fairly angry,matt and i just did a psychological study on provocation in abusive relationships.
fairly angry,@HuffPostUK  NO greater wrath than a woman scorned.
fairly angry,@kencurtin they might get Donal Ã³g sure! They won't have him in cork as he's to fiery for dopey frank &amp; his cult
fairly angry,|@LouisFil just curious as to what you mean. No rush, no animosity, no disdain.|
fairly angry,@thatomahapa the best revenge is to get yourself a good woman and move on. Leave her and her hairline to figure themselves out alone
fairly angry,|@tamriiel I was talking about further in the expansion, with more gear - fury always does well towards the end|
fairly angry,Who knew softballs could sting so bad? Jimmy Fallon has been under a lot of heat for his &amp;ldquo;softball&amp;rdquo; Donald Trump interview
fairly angry,@OstinOng YUUUHH ðŸ™„ðŸ˜­ plus clin ep and prevmed ugghhh hahaha 
fairly angry,@StrongestBeing â†would furrow and her face would redden as she protests; it would seem that being seen as unattractive in Wukong's eyes wasâ†’
fairly angry,Finding out my two best Fwendz are going to rage with me at @lifeisbeautiful makes this last week of no sleep extra worth it
fairly angry,Paul forever. Paul should have won! Paul played such a better game! #BB18 #angry
fairly angry,@marthalyssa yep. LOL 
fairly angry,@AuntieSupreme @KimberlyCarole y'all found me to express yalls displeasure. ðŸ˜‰
fairly angry,@1VoiceMatters @MichaelTPremo just got wind of #MenForChoice and it doesn't infuriate me. Just makes me sad for the generation.
fairly angry,Since the 'update' my @iPhone loses power nearly 40% faster. 
fairly angry,The sun literally burning my skin
fairly angry,That feel when you travel 700 miles to pick up a form that arrives in the post two days after you leave. 
fairly angry,@DL_Hart @DonnieDollars @AaronBiggsPro @WWENoWayJose @cwfmidatlantic How did that chop feel? You still feel the sting of it? Looks brutal!
fairly angry,Chris ate all my mac n cheese so imma eat all his taffy 
fairly angry,|@thomeagle Just to help maintain and boost our status as a world class centre for education, culture and tolerance. #outrage|
fairly angry,Chris ate all my mac n cheese so imma eat all his taffy #revenge
fairly angry,It's weird because I was discussing sex resentment and confusion in the thing I was writing last night.
fairly angry,|As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just |
fairly angry,Paul forever. Paul should have won! Paul played such a better game! #BB18 
fairly angry,@BigBrother__USA she is just jealous and a cry baby!  #gladsheisgone #crybaby
fairly angry,|@clarechampion @Westclarepage and peter your radio piece on off the ball was pure class , no digs , no revenge , a total balanced pro ! ðŸ‘ðŸ‘ðŸ‘|
fairly angry,@coltonflurry @StrangeFacesLA I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO 
fairly angry,|The best #revenge is to move on, get over it, and continue to #succeed. Never give someone the #satisfaction of watching you #suffer....!!!|
fairly angry,|@iStoleFreeHugs @stephlaris lol I'm happy with my negative, realistic ass self. Sorry to offend you|
fairly angry,75' Tierney reaches a deep cross to the back post and plays it back across but the Alloa defence clear. Celtic relentless here.
fairly angry,Can't believe I've only got 2 days off left ðŸ™„ #backtoreality 
fairly angry,@vladfucker69 i look rabid
fairly angry,|@thedrepabon BLM was outraged by the shooting in NC the other day, turns out the guy pointed gun at police. Wait for facts before outrage|
fairly angry,I get embarrassed at the slightest things and then I'll fret about it all day I hate it
fairly angry,@Sophiejulia @CalebAtChipotle @calebpressleyxo relentless pipe thirst #sheltered
fairly angry,I don't get what point is made when reporting on Charlotte looting @CNNAshleigh. Why not explore what looting businesses symbolizes 
fairly angry,#Taurus will react angrily when she can't take being provoked any longer.
fairly angry,@bismahmalik .....Seems like a fight ready to rage on.....
fairly angry,@WestonKoury so leafy can roast the Pokemon go kid but not you what an outrage that just means that he is more relevant than y-I mean kisses
fairly angry,|I think Paul is what's bitter, not the pastry|
fairly angry,@PatriotsInform I don't see why you think we'll have a dumbed down simplified offense with Brissett. He comes from a very complicated system
fairly angry,|After becoming boiling hot, after slowly melting, my heart is frozen.|
fairly angry,@xandraaa5 @amayaallyn6 shut up hashtags are cool 
fairly angry,@hoytschile fury road!!
fairly angry,Realizing that holding a grudge for long is immaturity is wisdom
fairly angry,|@BonesARP 'That is a disappointment.'\n\nHe fakes a pout, then starts to chuckle.|
fairly angry,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice  #sadness
fairly angry,@RegalisAzura \ngrasp the cobalt woman's own; which they did fairly easily. Fair cheeks would ignite into a fiery hue. Warm.. was the only
fairly angry,@billburr DirectTV is the best. Apparently you just sit in silent anger. 'Don't press or say anything'
fairly angry,I believe women are more fiery because once a month they go through struggle and struggle is what develops a strong character.
fairly angry,@kingcharles9th i Lowkey forgot you had twitter and if you don't follow me back im gonna be 
fairly angry,|im also definitely still bitter about the yellow ranger not being asian, but asian representation in hollywood is essentially a shrug anyway|
fairly angry,Did we miss the fact that #BurkeRamsey swung &amp;hit his sister #JonBenet in the face with a golf club previously out of a fit of ?
fairly angry,@talkRobyn oh dear I have to watch this the woman with the pout did well
fairly angry,LIFE TIP 101. I know unresolved #anger is likely to cause problems in several areas of my life. I must recognize it &amp; properly deal with it.
fairly angry,|@Sargon_of_Akkad It'll be like burning rap albums; they'll have to buy it first, but gosh darn it, they have to get rid of it.|
fairly angry,@Docjp they unleashing God's wrath just as Cain did
fairly angry,@SlaveGuinevere its more of a little prick than a sting .......... but you have to come to Tennessee to get it1
fairly angry,@DeltaDomain @SawDraze @qurions dis dat nigga from fume right?
fairly angry,Projection is perception. See it in someone else? You also at some level have that within you. #anger #worry
fairly angry,|@SageHillfarms @HintonAlisa @hb_heather Hey, Jayme! Were yourðŸ‘‚ðŸ‘‚ burning cuz I was talking about you?ðŸ˜ Are you going tomorrow?|
fairly angry,|@savageimiike one of my favorite songs brother, real talk. #rage|
fairly angry,Controlling #anger is a sign of those #righteous people promised #Paradise in the #Quran in Surah Al Imran verses 133-134 #reward #goodDeed
fairly angry,@alyssasimpson21 I gave up KENDRICK LAMAR to eat barbecue with him. 
fairly angry,the 1975 are playing antichrist why won't @sundarakarma play hustle it's an outrage
fairly angry,@TDsNation I blame how broken madden is this year
fairly angry,|@MMASOCCERFAN @outmagazine No offense but the only way this makes sense is if you work for the magazine. Otherwise,who are you apologizing 4|
fairly angry,Nahhhhhh @konanplaydirty snap story has got me bussing up ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚
fairly angry,|@ticcikasie1 With a frown, she let's out a distraught 'Gardevoir' saying that she wishes she had a trainer|
fairly angry,@skinkev let's rage
fairly angry,If i could just get my line to block! #germantownbroncos #lilleague #popwarner #Broncos #usafootball  #lineman
fairly angry,|@BIGGKATZ BUT arms (focused rage) is overpowered, it will be getting nerfed. It'll still be stronger than fury though|
fairly angry,|@KevinI @GGGBoxing @SpecialKBrook pretty average, klitschko fury did about 600k and Joshua white did about 450k|
fairly angry,|@WBIRSports They're still using his offense, up the middle 3X &amp; punt.|
slightly angry,@jessebwatters lol. Love it when you aggravate Juan. Keep up the good work. Lol
fairly angry,@judahandthelion TONIGHT. Legit can't wait to rage ðŸ¤˜ðŸ»ðŸ¤˜ðŸ»ðŸ¤˜ðŸ»ðŸ¤˜ðŸ»ðŸ¤˜ðŸ»ðŸ”¥
fairly angry,|Seeing #RIPShawtyLo got me thinking bout other rappers then I thought about @LilTunechi dying, and burst into tears... Smh|
fairly angry,|@donna_bellav @SoniaRayS @gig_aholic He looks especially lovely. Sadly, I do not *removes potentially indignant Mr D from convo*|
fairly angry,my momma irritate me asking all these questions like gone ðŸ˜¤
slightly angry,The bubble has officially burst. 98 boys to beat for the trophy and all the glory #wptmain #bye
fairly angry,|@Daniel_Sankey @hayleyp79 Haha.... Actually, after the Doggies I'm barracking for Anyone But GWS! |
fairly angry,|@feistyarcher -trouble,' he feigned anger and gave her a look that told her to behave. He knew she wouldn't though, and that was one of -|
fairly angry,@JBCrewdotcom how his own fans insult him
fairly angry,I offend u
fairly angry,np rum rage
fairly angry,Some bloke on the train who's obviously trying to provoke West Ham fans by loudly slagging off the stadium to his mate on the phone
fairly angry,#welfarereform should not be a 'model' for .
fairly angry,@TheDTSB @trubble1127 @nflnetwork I agree but our offense was ass after the second half td score on the first drive
slightly angry,|@RealPaulWalker R.I.P Paul, furious 8 can't wait|
fairly angry,|Trumpism likewise rests on a bed of racial resentment that was made knowingly and intentionally, long before Trump got into politics.|
fairly angry,|If you let a general tweet offend you, you definitely shouldn't be on twitter.|
fairly angry,|As your own lives in order to complete our amazing life journey successfully, it is there. #bitter|
fairly angry,@marthalyssa yep. LOL #bitter
fairly angry,straight people are canoodling on the quad and I'm 
fairly angry,remember when that guy got #angry that i kept saying gary sanchez was the best baseball player in the world... lmao
fairly angry,|What's a Kali's kitten? [She asked, a frown curling on her fair skinned forehead as he showed her the scar] A cat did - (@ScarredTiger)|
fairly angry,@everycolorbot more like every color looks the same #triggered #colorblind 
fairly angry,My husband found out there are other rabid hockey fans like me as we waited in line 4 of the 6 window stickers were for SJ NHL/AHL hockey.
fairly angry,|@ParrishWalton @kjmgolf Also, our best assets on offense are our RB's and our WR's (longterm). Have to have an offense to utilize both.|
fairly angry,@UnknownAndYoung â€” a low growl escaping him. Oh oh.
